Ref. Publication date [year:mm:dd],Substrate,Electrode,TL1-front,TL2-front,TL3-front,,TL4-back,TL5-back,TL6-back,TL7-back,Electrode2,Cell. Area. Measured [cm^2],Cell. Architecture [nip/pin/ É],Module [TRUE/FALSE],Perovskite. Composition. A-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. B-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. C-ions [Ion.1; Ion.2; É | Ion.3; É | ...],Perovskite. Composition. C-ions. Coefficients [Cof.1; Cof.2; É | Cof.3; É | ...],Perovskite. Additives. Compounds [Addt.1; Addt.2; ... | Addt.3; É | Addt.4 | ... ],Perovskite. Band gap [Eg.1 | Eg.2 | ...] [eV],Perovskite. Deposition. Number of deposition steps,Perovskite. Deposition. Procedure [Proc. 1 >> Proc. 2 >> ... | Proc. 3 >> É | Proc. 4 | ... ],Perovskite. Deposition. Solvents [Sol.1; Sol.2 >> Sol.3; ... >> ... | Sol.4 >> É | Sol.5 | ... ],Perovskite. Deposition. Solvents. Mixing ratios [V1; V2 >> V3; V4 >> ... | V5; V6 >> É | 1 | ... ],Perovskite. Deposition. Quenching media [Sol.1; Sol.2; É],Encapsulation [TRUE/FALSE],Encapsulation. Stack sequence [Mat.1; Mat.2; ... | Mat.3; ... | Mat.4 | ...],Encapsulation. Edge sealing materials [Mat.1; Mat.2; ... ],JV. Reverse scan. PCE [%] ,JV. Forward scan. PCE [%] ,Stability. Measured [TRUE/FALSE],Stability. Protocol [ISOS x/IEC x/ É] ,Stability. Light source. Type [Dark/White LED/Metal halide/ ...],Stability. Light. UV filter [TRUE/FALSE],Stability. Potential bias. Load condition [Open circuit/MPPT/Constant potential/ É],Stability. Temperature. Range [T.min; T.max] or [T.constant] [deg. C],Stability. Atmosphere [Gas1; Gas2; ...],Stability. Relative humidity. Average value [%],Stability. Time. Total exposure [h],Stability. PCE. Burn in observed [TRUE/FALSE],Stability. PCE. End of experiment [% of initial PCE],Stability. PCE. T80 [h],Stability. PCE. Ts80 [h],Stability. PCE. After 1000 h [% of initial PCE]
2020-08-19,SLG , ITO , P3CT-N ,,, Perovskite , PCBM-60 , C60 , BCP ,, Ag,0.09,pin,FALSE,Cs,Pb,Br; I,1; 2,Acetic acid,1.88,1,Spin-coating,DMF; DMSO,7; 3,IPA,FALSE,Unknown,Unknown,14.65,,TRUE,ISOS-D-2I,Dark,FALSE,Open circuit,60; 60,N2,,864,FALSE,93.6,2700,,
2018-12-04 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , PCPD2FBT:BCF , PEDOT:PSS ,,, ITO ,1,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,1.47,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,9; 1 >> 1,Unknown,TRUE,PCPD2FBT:BCF,Unknown,17.2,16.9,TRUE,ISOS-L-3,Light,FALSE,MPPT,85.0; 85.0,Air,85,1000,FALSE,93.6,3125,,93.6
2019-08-20 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.12,nip,FALSE,MA,Pb,I,3,Ba,1.584,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,6.94,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,23.0; 23.0,Air,50,480,FALSE,93.65994236,1514.181818,,
2016-10-26 00:00:00,SLG , FTO , SnO2-c , C60-SAM ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.08,nip,FALSE,Cs; FA,Pb,I,3,,,1,Spin-coating,DMF; DMSO,3; 1,Diethyl ether,FALSE,Unknown,Unknown,17.61,16.19,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,50,240,FALSE,93.7,761.9047619,,
2018-07-11 00:00:00,SLG , FTO , Nb2O5 ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,FA; MA,Pb,Br; I,0.5; 2.5,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,19.2,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,10,720,FALSE,93.7,2285.714286,,
2018-03-12,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.05,nip,FALSE,FA; MA,Pb,Br; I,0.51; 2.49,nan,1.63,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,18.07,,TRUE,ISOS-L-1I,Solar simulator,FALSE,Open circuit,nan; nan,N2,,960,TRUE,93.7,3047.619048,,
2016-09-19 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,MA,Pb,I,3,Cl,1.6,2,Evaporation >> Diffusion,none >> none,1 >> 1,Unknown,FALSE,Unknown,Unknown,12.29,8.64,TRUE,ISOS-D-1,Light,FALSE,Open circuit,25.0; 25.0,Air,40,1488,FALSE,93.71,4731.319555,,94.58
2016-03-19 00:00:00,SLG , ITO , TAE ,,, Perovskite , PCBM-60 ,,,, Ag,0.1,pin,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMSO; GBL,1; 1,Chlorobenzene,FALSE,Unknown,Unknown,11.5,,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,336,FALSE,94,1120,,
2019-10-04 00:00:00,SLG , ITO , ZnO, TiO2-c , PCBM-60 , Perovskite , Spiro-MeOTAD ,,,, Ag,0.1,nip,FALSE,FA; MA,Pb,I,3,Cl,1.6,2,Spin-coating >> Spin-coating,DMF >> DMF; IPA,1 >> 1; 99,Unknown,FALSE,Unknown,Unknown,18.66,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,96,FALSE,94,320,,
2019-10-04 00:00:00,SLG , ITO , ZnO, TiO2-c , PCBM-60 , Perovskite , Spiro-MeOTAD ,,,, Ag,0.1,nip,FALSE,FA; MA,Pb,I,3,Cl,1.6,2,Spin-coating >> Spin-coating,DMF >> DMF; IPA,1 >> 1; 99,Unknown,FALSE,Unknown,Unknown,18.66,,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,88,FALSE,94,293.3333333,,
2017-11-27 00:00:00,SLG , ITO , ZnO, C60 ,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.045,nip,FALSE,FA; MA,Pb,I,3,Rb,,1,Spin-coating,DMF,1,Air,FALSE,Unknown,Unknown,16.03,14.85,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,720,FALSE,94,2400,,
2018-11-19 00:00:00,SLG , FTO , SnO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.07,nip,FALSE,MA,Pb,I,3,Acetate,1.6,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,16.79,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,20,1200,FALSE,94,4000,,
2018-06-08 00:00:00,SLG , FTO , SnO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.102,nip,FALSE,MA,Pb,I,3,Methimazole,1.6,2,Spin-coating >> Spin-coating,DMF >> IPA,1 >> 1,Diethyl ether,FALSE,Unknown,Unknown,19.57,20.1,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,2160,FALSE,94,7200,,
2019-09-18 00:00:00,SLG , FTO , TiO2-c , SnO2-np ,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.12,nip,FALSE,FA; MA,Pb,I,3,Cl; CNT-NH2,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,,,TRUE,ISOS-L-1I,White LED,FALSE,Open circuit,25.0; 25.0,N2,0,240,FALSE,94,#DIV/0!,,
2019-04-17,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Ag,0.105,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.45; 2.55,BAI,1.6,1,Spin-coating,DMF; DMSO,10; 1,Ethyl acetate,FALSE,Unknown,Unknown,18.72,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Air,15,600,FALSE,94,2000,,92
2018-04-12 00:00:00,PDMS , Graphene , PEDOT:PSS ,,, Perovskite , PCBM-60 ,,,, Al,0.16,pin,FALSE,FA,Pb,Br; I,0.15; 2.85,,,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,nan; nan >> 1,Unknown,FALSE,Unknown,Unknown,18.2,17.8,TRUE,ISOS-L-2,Xenon,FALSE,Open circuit,60.0; 60.0,Air,30,1000,FALSE,94,3333.333333,,94
2016-01-25,SLG , ITO , PEDOT:PSS ,,, Perovskite , PCBM-60 ,,,, Al,0.04,pin,FALSE,MA,Pb,I,3,nan,1.6,1,Spin-coating,DMSO; GBL,3; 7,Diethyl ether,TRUE,SLG,Unknown,8.6,9.2,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,nan; nan,N2,,2400,FALSE,94,8000,,
2019-07-16 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , 2mF-X59 ,,,, Au,0.09,pin,FALSE,Cs,Pb,Br; I,1; 2,,,1,Spin-coating,DMF; DMSO,9; 1,Chlorobenzene,FALSE,Unknown,Unknown,14.42,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,720,FALSE,94,2400,,
2019-01-02 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite ,,,,, Au,0.09,nip,FALSE,Cs,Sb,I,9,Cl,2.05,1,Spin-coating,DMF; HCl,1; 0.03,IPA,FALSE,Unknown,Unknown,1.21,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,50,1440,FALSE,94,4800,,
2018-09-28 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite ,,,,, Au,0.1,nip-mp,FALSE,MA,Pb,I,3,,1.6,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,5.52,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,800,FALSE,94,2666.666667,,
2019-10-18 00:00:00,SLG , FTO , C60 ,,, Perovskite , CuPc ,,,, Au,0.1,nip,FALSE,MA,Pb,I,3,,1.6,1,Co-evaporation,none,1,Unknown,FALSE,Unknown,Unknown,9.44,8.97,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,28.0; 28.0,Air,45,720,FALSE,94,2400,,
2018-04-15 00:00:00,SLG , FTO , SnO2-c ,,, Perovskite , CuPrPc ,,,, Au,0.11,nip,FALSE,MA,Pb,I,3,,1.6,2,Spin-coating >> Spin-coating,DMF; DMSO >> IPA,9; 1 >> 1,Unknown,FALSE,Unknown,Unknown,17.8,17,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,75,800,FALSE,94,2666.666667,,
2017-01-04 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , CuSCN ,,,, Au,0.122,nip-mp,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,9; 1,Diethyl ether,TRUE,Cover glass-QDs,Epoxy,17.1,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,100,FALSE,94,333.3333333,,
2019-10-18 00:00:00,SLG , FTO , C60 ,,, Perovskite , F4-TCNQ , CuPc ,,, Au,0.1,nip,FALSE,MA,Pb,I,3,,1.6,1,Co-evaporation,none,1,Unknown,FALSE,Unknown,Unknown,13.03,12.3,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,28.0; 28.0,Air,45,720,FALSE,94,2400,,
2016-11-16 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , M4 ,,,, Au,0.002,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,1.55,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,13.2,11.4,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,648,FALSE,94,2160,,
2018-02-13 00:00:00,SLG , FTO , TiO2-c , C60 ,, Perovskite , P3HT ,,,, Au,0.12,nip,FALSE,Cs,Ti,Br,6,,1.8,2,Evaporation >> Gas reaction,none >> none,1 >> 1,Unknown,FALSE,Unknown,Unknown,3.28,3.12,TRUE,ISOS-D-2,Dark,FALSE,Open circuit,70.0; 70.0,Air,30,336,FALSE,94,1120,,
2019-01-11 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , PTAA ,,,, Au,0.09,nip,FALSE,Cs,Pb,I,3,Cl,1.68,1,Spin-coating,DMF; DMSO,9; 1,Unknown,FALSE,Unknown,Unknown,16.07,15.95,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,1440,FALSE,94,4800,,
2015-06-25 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , rGO ,,,, Au,0.06,nip-mp,FALSE,MA,Pb,I,3,,1.61,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,8.27,7.99,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,500,FALSE,94,1666.666667,,
2018-11-29 00:00:00,SLG , FTO , TiO2-c , TiO2-mp , Al2O3-mp , Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,MA,Pb,I,3,Ag-rGO; Cl,1.5,1,Spin-coating,DMF,1,Unknown,FALSE,Unknown,Unknown,16.1,,TRUE,ISOS-D-2I,Dark,FALSE,Open circuit,90.0; 90.0,Ar,0,90,FALSE,94,300,,
2018-01-24,SLG , ITO , ZnO," 1,2-ethanedithiol ",, Perovskite , Spiro-MeOTAD ,,,, Au,0.0707,pin,FALSE,MA,Pb,I,3,nan,1.6,2,Spin-coating >> CBD,DMF; DMSO >> IPA; H2O,9; 1 >> 95; 5,Unknown,FALSE,Unknown,Unknown,19.65,19.51,TRUE,ISOS-L-1,Xenon,FALSE,Open circuit,45.0; 45.0,Air,35,42,FALSE,94,140,,
2019-12-23 00:00:00,SLG , ITO , SnO2-np , LiF ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.0737,nip,FALSE,Cs,Pb,Br; I,1; 1,Cl,1.77,1,Spin-coating,DMF; DMSO,1; 1.4,Unknown,FALSE,Unknown,Unknown,18.06,16.01,TRUE,ISOS-L-1I,White LED,FALSE,MPPT,25.0; 25.0,N2,0,1000,FALSE,94,3333.333333,,94
2018-10-21 00:00:00,SLG , PEDOT:PSS , PEI , PCBM-60 ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,MA,Pb,I,3,,1.6,2,Evaporation >> Spin-coating,none >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,13.9,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,,144,FALSE,94,480,,
2015-06-19 00:00:00,SLG , FTO , TiO2-c , PCBM-60 ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.08,nip,FALSE,MA,Pb,I,3,,1.6,2,Evaporation >> Spin-coating,none >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,17.9,16.2,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,2304,FALSE,94,7680,,
2015-06-19 00:00:00,SLG , FTO , TiO2-c , PCBM-60 ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.08,nip,FALSE,MA,Pb,I,3,,1.6,2,Evaporation >> Spin-coating,none >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,17,16.9,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,2304,FALSE,94,7680,,
2016-03-10 00:00:00,SLG , AZO ,,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.06,nip,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,Unknown,,Chlorobenzene,FALSE,Unknown,Unknown,12.6,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,20.0; 20.0,Air,20,144,FALSE,94,480,,
2018-05-14 00:00:00,SLG , FTO , SnO2-np ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,MA,Pb,I,3,,1.55,1,Spin-coating,DMF; DMSO,9; 1,Ethyl acetate,FALSE,Unknown,Unknown,20.3,17.7,TRUE,ISOS-D-1,Light,FALSE,Open circuit,25.0; 25.0,Air,,600,FALSE,94,2000,,
2019-06-19 00:00:00,SLG , ITO , SnO2-np ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,FA,Pb,I,3,Cl,1.526,1,Spin-coating,DMF; NNP,7; 1,Vacuum,FALSE,Unknown,Unknown,21.23,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,20,1680,FALSE,94,5600,,
2020-05-08,SLG , ITO , SnO2-np ,,, Perovskite , Spiro-MeOTAD ,,,, Au,,nip,FALSE,Cs; FA; MA,Pb,Br; I,1.2; 1.8,KI,nan,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,17.95,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Unknown,100,2000,FALSE,94,6666.666667,,
2020-01-07 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.1,nip,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Vacuum,TRUE,Unknown,Unknown,12.7,12.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,8,FALSE,94,26.66666667,,
2019-06-25 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.14,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.43; 2.57,,,1,Spin-coating,DMF; DMSO,7; 3,Anisole,FALSE,Unknown,Unknown,17.4,13.74,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,10,860,FALSE,94,2866.666667,,
2019-06-25 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.14,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.43; 2.57,,,1,Spin-coating,DMF; DMSO,7; 3,Anisole,FALSE,Unknown,Unknown,19.1,18.17,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,10,860,FALSE,94,2866.666667,,
2019-01-09 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.0725,nip,FALSE,BA; MA,Pb,I,13,,,1,Spin-coating,DMSO,1,Unknown,FALSE,Unknown,Unknown,1.6,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,60,720,FALSE,94,2400,,
2019-02-04 00:00:00,SLG , FTO , TiO2-c ,,, Perovskite , Spiro-MeOTAD ,,,, Au,0.07,nip,FALSE,MA,Pb,I,3,,1.63,3,Spin-coating >> Evaporation >> CBD,DMF; DMSO >> none >> IPA,9; 1 >> 1 >> 1,Diethyl ether,FALSE,Unknown,Unknown,17.76,16.56,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,40,800,FALSE,94,2666.666667,,
2018-11-14,SLG , FTO , TiO2-c , SnO2-c ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip,FALSE,Cs; FA; MA,Pb,Br; I,0.39; 2.61,Cl,nan,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,20.49,20.15,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,1440,FALSE,94,4800,,
2019-10-30 00:00:00,SLG , FTO , SrTiO3-c , SrTiO3-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip,FALSE,MA,Pb,I,3,,1.6,1,Spin-coating,DMF; DMSO,4; 1,Unknown,FALSE,Unknown,Unknown,17.8,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,7.5,FALSE,94,25,,
2018-02-08 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,1.61,1,Spin-coating,DMF; DMSO,4; 1,Trifluorotoluene,TRUE,SLG,Surlyn,,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,50.0; 50.0,Air,45,1440,FALSE,94,#DIV/0!,,97
2016-01-18 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,19.7,18.2,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,Dry air,,1440,FALSE,94,4800,,
2018-10-08 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.5; 2.5,BrPh-Thr; bis-PCBM,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,21.6,21.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,15,3500,FALSE,94,11666.66667,,
2016-06-15 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.08,nip-mp,FALSE,MA,Pb,I,3,,1.6,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,9.61,,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,,600,FALSE,94,2000,,
2019-04-01,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,Cs; FA; MA | Cs,Pb | Pb,Br; I | Br; I,0.45; 2.55 | 1.85; 1.15,Undoped | Undoped,1.58 | 2.08,2,Spin-coating >> Spin-coating,DMF; DMSO >> Hexane,4; 1 >> 1,Chlorobenzene,FALSE,Unknown,Unknown,,,TRUE,ISOS-L-1,Light,FALSE,MPPT,25; 25,N2,,400,FALSE,94,#DIV/0!,,
2020-01-21,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.09,nip-mp,FALSE,MA,Pb,I,3,nan,1.61,2,Spin-coating >> Closed space sublimation,DMF >> none,1 >> nan,Unknown,FALSE,Unknown,Unknown,18.54,18.38,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,nan; nan,Ambient,,720,FALSE,94,2400,,
2015-07-08,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.12,nip-mp,FALSE,MA,Pb,I,3,nan,1.55,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,11.3,10.7,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Ambient,50,720,FALSE,94,2400,240,
2015-12-15,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , Spiro-MeOTAD ,,,, Au,0.16,nip-mp,FALSE,MA,Pb,I,3,nan,1.6,2,Spin-coating >> CBD,DMF >> IPA,1 >> 1,Unknown,FALSE,Unknown,Unknown,13.84,,TRUE,ISOS-L-1,,FALSE,Open circuit,25.0; 25.0,Air,20,250,FALSE,94,833.3333333,,
2017-10-12 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , TPD-4EtCz ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,11.73,11.34,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,600,FALSE,94,2000,,
2017-10-12 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , TPD-4MeOTPA ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,15.28,13.94,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,600,FALSE,94,2000,,
2017-10-12 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , TPD-4MeTPA ,,,, Au,0.16,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,14.33,14.13,TRUE,ISOS-D-1,Dark,FALSE,Open circuit,25.0; 25.0,Air,30,600,FALSE,94,2000,,
2019-03-29 00:00:00,SLG , FTO , TiO2-c , TiO2-mp ,, Perovskite , YK1 ,,,, Au,0.09,nip-mp,FALSE,FA; MA,Pb,Br; I,0.45; 2.55,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,20.13,,TRUE,ISOS-L-1I,Light,FALSE,MPPT,25.0; 25.0,N2,0,600,FALSE,94,2000,,
2019-07-11 00:00:00,SLG , ITO , MPA-BTTI ,,, Perovskite , C60 , BCP ,,, Ag,0.1425,pin,FALSE,Cs; FA; MA,Pb,Br; I,0.15; 0.85,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,TRUE,Unknown,Unknown,21.17,21.01,TRUE,ISOS-D-2I,Dark,FALSE,Open circuit,80.0; 80.0,N2,0,800,FALSE,94,2666.666667,,
2016-11-21 00:00:00,SLG , ITO , PEDOT:PSS ,,, Perovskite , C60 , BCP ,,, Au,0.09,pin,FALSE,MA,Pb,I,3,Undoped,1.56,1,Spin-coating,DMSO; GBL,6; 4,Toluene,TRUE,Unknown,Unknown,10.73,,TRUE,ISOS-L-1,White LED,FALSE,Open circuit,25.0; 25.0,Air,,1000,FALSE,94,3333.333333,,94
2019-11-12 00:00:00,SLG , ITO , PTAA ,,, Perovskite , C60 , BCP ,,, Cu,0.07,pin,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Chlorobenzene,FALSE,Unknown,Unknown,20.6,20.2,TRUE,ISOS-D-1I,Dark,FALSE,Open circuit,25.0; 25.0,N2,0,1000,FALSE,94,3333.333333,,94
2019-10-02 00:00:00,SLG , ITO , PTAA ,,, Perovskite , C60 , BCP ,,, Cu,0.16,pin,FALSE,Cs; FA; MA,Pb,Br; I,0.51; 2.49,,,1,Spin-coating,DMF; DMSO,4; 1,Ethyl acetate,FALSE,Unknown,Unknown,18.2,,TRUE,ISOS_L_1,Solar simulator,FALSE,MPPT,40.0; 40.0,Air,,11,TRUE,94,36.66666667,,
2019-03-09 00:00:00,SLG , ITO , P3CT-N ,,, Perovskite , PCBM-60 , BCP ,,, Ag,0.09,pin,FALSE,MA,Pb,I,3,FACl,1.6,1,Spin-coating,DMF; DMSO,7; 3,Chlorobenzene,FALSE,Unknown,Unknown,20.06,20.36,TRUE,ISOS-L-1I,Solar simulator,FALSE,Open circuit,25.0; 25.0,Unknown,,10,FALSE,94,33.33333333,,
